QuoteTime,mid weighted,VWAP,y
2018-10-19 03:45:01.439,25067.0,25114.0,-47.0
2018-10-19 03:45:01.439,25151.0,25114.0,37.0
2018-10-19 03:45:01.439,25111.8,25114.0,-2.2000000000007276
2018-10-19 03:45:02.078,25119.0,25114.0,5.0
2018-10-19 03:45:03.079,25169.53846153846,25114.0,55.53846153846098
2018-10-19 03:45:03.610,25128.6,25114.0,14.599999999998545
2018-10-19 03:45:03.611,25087.5,25114.0,-26.5
2018-10-19 03:45:03.611,25092.526315789473,25114.0,-21.4736842105267
2018-10-19 03:46:39.699,25091.5625,25114.0,-22.4375
2018-10-19 03:46:39.699,25059.934210526317,25114.0,-54.06578947368325
2018-10-19 03:48:39.097,25029.166666666668,25114.0,-84.83333333333212
2018-10-19 03:48:39.097,25018.87254901961,25114.0,-95.12745098039159
2018-10-19 03:50:18.715,25054.1625,25114.0,-59.837500000001455
2018-10-19 03:50:18.716,25054.158536585364,25114.0,-59.841463414635655
2018-10-19 03:50:33.482,25050.868263473054,25114.0,-63.13173652694604
2018-10-19 03:51:07.549,24989.16961130742,25114.0,-124.83038869257871
2018-10-19 03:51:07.549,24984.776632302404,25114.0,-129.22336769759568
2018-10-19 03:51:30.053,25017.410714285714,25114.0,-96.58928571428623
2018-10-19 03:52:15.106,25017.198237885463,25114.0,-96.80176211453727
2018-10-19 03:52:15.107,24999.355263157893,25114.0,-114.6447368421068
2018-10-19 03:57:33.486,24993.339805825242,25114.0,-120.66019417475763
2018-10-19 03:57:33.486,24992.72997032641,25114.0,-121.2700296735893
2018-10-19 04:03:53.254,25034.593023255813,25114.0,-79.40697674418698
2018-10-19 04:03:53.254,25069.011976047903,25114.0,-44.98802395209714
2018-10-19 04:04:24.556,25062.74193548387,25114.0,-51.2580645161288
2018-10-19 04:04:24.556,25061.612716763007,25114.0,-52.387283236992516
2018-10-19 04:04:27.846,25060.69340974212,25114.0,-53.30659025787827
2018-10-19 04:04:27.846,25054.01416430595,25114.0,-59.985835694049456
2018-10-19 04:04:30.034,25053.521246458924,25114.0,-60.478753541076
2018-10-19 04:04:30.034,25052.501400560224,25114.0,-61.49859943977572
2018-10-19 04:06:02.863,25053.975342465754,25114.0,-60.02465753424622
2018-10-19 04:06:02.863,25056.512129380055,25114.0,-57.48787061994517
2018-10-19 04:06:30.868,25056.524064171124,25114.0,-57.47593582887566
2018-10-19 04:06:30.868,25061.604278074865,25114.0,-52.39572192513515
2018-10-19 04:06:38.624,25060.67904509284,25114.0,-53.32095490716165
2018-10-19 04:06:38.624,25054.01047120419,25114.0,-59.98952879580975
2018-10-19 04:07:38.531,25061.204545454544,25114.0,-52.79545454545587
2018-10-19 04:07:38.531,25069.022222222222,25114.0,-44.9777777777781
2018-10-19 04:07:46.226,25065.11111111111,25114.0,-48.888888888890506
2018-10-19 04:07:46.226,25064.0,25114.0,-50.0
2018-10-19 04:07:47.543,25065.007228915663,25114.0,-48.99277108433671
2018-10-19 04:07:47.543,25065.0,25114.0,-49.0
2018-10-19 04:07:48.076,25064.0,25114.0,-50.0
2018-10-19 04:07:48.076,25061.0,25114.0,-53.0
2018-10-19 04:08:03.600,25060.5,25114.0,-53.5
2018-10-19 04:08:03.600,25059.497607655503,25114.0,-54.50239234449691
2018-10-19 04:08:26.601,25060.0,25114.0,-54.0
2018-10-19 04:08:26.601,25063.05309734513,25114.0,-50.94690265486861
2018-10-19 04:08:31.600,25062.53125,25114.0,-51.46875
2018-10-19 04:08:39.294,25062.97272727273,25114.0,-51.02727272727134
2018-10-19 04:08:55.534,25063.0,25114.0,-51.0
2018-10-19 04:08:55.534,25061.0,25114.0,-53.0
2018-10-19 04:09:33.204,25064.840085287848,25114.0,-49.159914712152386
2018-10-19 04:09:33.204,25069.031315240085,25114.0,-44.96868475991505
2018-10-19 04:09:46.192,25070.0,25114.0,-44.0
2018-10-19 04:09:46.192,25070.514522821577,25114.0,-43.485477178423025
2018-10-19 04:09:59.963,25072.509677419355,25114.0,-41.490322580644715
2018-10-19 04:09:59.963,25086.332648870637,25114.0,-27.66735112936294
2018-10-19 04:10:02.616,25084.97165991903,25114.0,-29.028340080971248
2018-10-19 04:10:02.616,25072.52564102564,25114.0,-41.47435897435935
2018-10-19 04:10:13.548,25072.07531380753,25114.0,-41.92468619246938
2018-10-19 04:10:13.548,25072.053830227742,25114.0,-41.946169772258145
2018-10-19 04:10:19.708,25072.061855670105,25114.0,-41.938144329895295
2018-10-19 04:10:19.708,25070.51652892562,25114.0,-43.48347107438167
2018-10-19 04:10:28.629,25070.515463917527,25114.0,-43.484536082472914
2018-10-19 04:10:54.644,25076.31893004115,25114.0,-37.68106995884955
2018-10-19 04:10:54.644,25083.51509054326,25114.0,-30.484909456739842
2018-10-19 04:10:55.515,25083.09671179884,25114.0,-30.90328820115974
2018-10-19 04:10:55.515,25081.520153550864,25114.0,-32.47984644913595
2018-10-19 04:11:00.876,25090.18882466281,25114.0,-23.811175337188615
2018-10-19 04:11:00.876,25099.4963099631,25114.0,-14.50369003690139
2018-10-19 04:11:00.877,25098.483333333334,25114.0,-15.516666666666424
2018-10-19 04:11:00.877,25097.996268656716,25114.0,-16.003731343284016
2018-10-19 04:12:32.134,25099.466204506065,25114.0,-14.533795493935031
2018-10-19 04:12:32.134,25101.030100334447,25114.0,-12.969899665553385
2018-10-19 04:12:42.493,25108.789297658863,25114.0,-5.210702341137221
2018-10-19 04:12:42.493,25116.50081300813,25114.0,2.500813008129626
2018-10-19 04:12:44.084,25116.00162601626,25114.0,2.0016260162592516
2018-10-19 04:12:44.084,25115.5,25114.0,1.5
2018-10-19 04:12:46.534,25113.03370786517,25114.0,-0.9662921348317468
2018-10-19 04:12:46.534,25113.028846153848,25114.0,-0.9711538461524469
2018-10-19 04:12:47.065,25111.54326923077,25114.0,-2.4567307692304894
2018-10-19 04:12:47.065,25108.50238473768,25114.0,-5.497615262320323
2018-10-19 04:12:50.769,25111.98734177215,25114.0,-2.0126582278498972
2018-10-19 04:12:50.769,25114.500787401576,25114.0,0.5007874015755078
2018-10-19 04:12:51.299,25111.025078369905,25114.0,-2.9749216300951957
2018-10-19 04:12:51.300,25110.516431924883,25114.0,-3.4835680751166365
2018-10-19 04:12:55.738,25110.532710280375,25114.0,-3.4672897196251142
2018-10-19 04:12:55.738,25108.5,25114.0,-5.5
2018-10-19 04:12:57.857,25110.0,25114.0,-4.0
2018-10-19 04:12:57.857,25110.50151975684,25114.0,-3.498480243160884
2018-10-19 04:12:58.387,25109.006079027356,25114.0,-4.9939209726435365
2018-10-19 04:12:58.387,25108.502276176023,25114.0,-5.4977238239771395
2018-10-19 04:12:59.980,25111.981927710844,25114.0,-2.0180722891564074
2018-10-19 04:12:59.980,25115.004497751124,25114.0,1.0044977511242905
2018-10-19 04:15:01.291,25105.22713864307,25107.35714285714,-2.1300042140719597
2018-10-19 04:15:01.291,25105.183673469386,25107.35714285714,-2.1734693877551763
2018-10-19 04:15:01.291,25112.0,25107.35714285714,4.642857142858702
2018-10-19 04:15:01.821,25110.333333333332,25107.375,2.9583333333321207
2018-10-19 04:15:01.821,25107.571428571428,25107.375,0.196428571427532
2018-10-19 04:15:01.821,25104.25,25107.375,-3.125
2018-10-19 04:15:01.821,25104.666666666668,25107.375,-2.7083333333321207
2018-10-19 04:15:02.352,25104.0,25106.833333333332,-2.8333333333321207
2018-10-19 04:15:02.352,25104.5,25106.833333333332,-2.3333333333321207
2018-10-19 04:15:02.352,25107.384615384617,25106.833333333332,0.551282051284943
2018-10-19 04:15:02.352,25101.714285714286,25106.833333333332,-5.119047619045887
2018-10-19 04:15:02.883,25101.9,25106.473684210527,-4.5736842105252435
2018-10-19 04:15:02.883,25106.684210526317,25106.473684210527,0.2105263157900481
2018-10-19 04:15:02.884,25102.894736842107,25106.35,-3.45526315789175
2018-10-19 04:15:02.884,25102.0,25106.35,-4.349999999998545
2018-10-19 04:15:03.413,25103.0,25106.190476190477,-3.1904761904770567
2018-10-19 04:15:03.413,25104.0,25106.190476190477,-2.1904761904770567
2018-10-19 04:15:03.414,25106.4,25106.227272727272,0.17272727272938937
2018-10-19 04:15:03.414,25101.939393939392,25106.227272727272,-4.28787878787989
2018-10-19 04:15:03.943,25103.666666666668,25106.75,-3.0833333333321207
2018-10-19 04:15:03.943,25110.333333333332,25106.75,3.5833333333321207
2018-10-19 04:15:03.944,25111.0,25106.75,4.25
2018-10-19 04:15:03.944,25111.0,25106.75,4.25
2018-10-19 04:15:04.474,25115.0,25107.115384615383,7.884615384617064
2018-10-19 04:15:04.474,25115.333333333332,25107.115384615383,8.217948717949184
2018-10-19 04:15:05.003,25115.0,25107.964285714286,7.035714285713766
2018-10-19 04:15:05.003,25116.666666666668,25107.964285714286,8.702380952381645
2018-10-19 04:15:05.003,25114.5,25107.964285714286,6.535714285713766
2018-10-19 04:15:05.003,25112.666666666668,25107.964285714286,4.702380952381645
2018-10-19 04:15:05.335,25120.666666666668,25108.620689655174,12.04597701149396
2018-10-19 04:15:05.336,25123.333333333332,25109.266666666666,14.066666666665697
2018-10-19 04:15:05.336,25127.333333333332,25109.266666666666,18.066666666665697
2018-10-19 04:15:05.336,25129.5,25109.266666666666,20.233333333333576
2018-10-19 04:15:05.864,25130.0,25110.71875,19.28125
2018-10-19 04:15:05.864,25131.5,25110.71875,20.78125
2018-10-19 04:15:06.394,25132.0,25112.117647058825,19.88235294117476
2018-10-19 04:15:06.394,25133.0,25112.117647058825,20.88235294117476
2018-10-19 04:15:06.394,25134.4,25112.117647058825,22.282352941176214
2018-10-19 04:15:06.923,25135.75,25113.555555555555,22.194444444445253
2018-10-19 04:15:06.923,25136.5,25113.555555555555,22.944444444445253
2018-10-19 04:15:07.453,25138.5,25115.923076923078,22.576923076921958
2018-10-19 04:15:07.453,25140.5,25115.923076923078,24.576923076921958
2018-10-19 04:15:07.453,25142.764705882353,25115.923076923078,26.841628959275113
2018-10-19 04:15:07.454,25144.636363636364,25115.923076923078,28.713286713285925
2018-10-19 04:15:07.984,25145.0,25118.309523809523,26.690476190477057
2018-10-19 04:15:07.984,25148.2,25118.309523809523,29.890476190477784
2018-10-19 04:15:07.984,25149.0,25118.309523809523,30.690476190477057
2018-10-19 04:15:07.984,25149.11111111111,25118.309523809523,30.80158730158655
2018-10-19 04:15:08.513,25150.0,25119.13953488372,30.860465116278647
2018-10-19 04:15:08.513,25150.8,25119.13953488372,31.66046511627792
2018-10-19 04:15:08.513,25152.0,25119.13953488372,32.86046511627865
2018-10-19 04:15:08.513,25153.0,25119.13953488372,33.86046511627865
2018-10-19 04:15:09.044,25152.428571428572,25119.977272727272,32.4512987013004
2018-10-19 04:15:09.044,25152.75,25119.977272727272,32.772727272727934
2018-10-19 04:15:09.046,25156.714285714286,25121.652173913044,35.06211180124228
2018-10-19 04:15:09.046,25158.5,25121.652173913044,36.84782608695605
2018-10-19 04:15:09.046,25160.0,25121.652173913044,38.34782608695605
2018-10-19 04:15:09.046,25160.5,25121.652173913044,38.84782608695605
2018-10-19 04:15:09.574,25160.166666666668,25123.0625,37.10416666666788
2018-10-19 04:15:09.574,25159.571428571428,25123.0625,36.50892857142753
2018-10-19 04:15:09.574,25158.0,25123.0625,34.9375
2018-10-19 04:15:09.574,25157.0,25123.0625,33.9375
2018-10-19 04:15:10.103,25155.0,25123.65306122449,31.346938775510353
2018-10-19 04:15:10.103,25153.333333333332,25123.65306122449,29.680272108842473
2018-10-19 04:15:10.104,25154.4,25123.65306122449,30.746938775511808
2018-10-19 04:15:10.104,25155.0,25123.65306122449,31.346938775510353
2018-10-19 04:15:10.635,25154.0,25123.65306122449,30.346938775510353
2018-10-19 04:15:10.635,25151.5,25123.65306122449,27.846938775510353
2018-10-19 04:15:10.637,25153.0,25124.28,28.720000000001164
2018-10-19 04:15:10.637,25153.333333333332,25124.28,29.053333333333285
2018-10-19 04:15:11.165,25154.0,25125.019607843136,28.980392156863672
2018-10-19 04:15:11.165,25159.14285714286,25125.019607843136,34.123249299722374
2018-10-19 04:15:11.167,25159.714285714286,25125.673076923078,34.04120879120819
